step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,13.542877140918506,0,0.0,0.922456894638217,0,0.0,0.9102293483590661,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9212767375016826,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9271278352145573,0,0.0,0.9273941340294327,0,0.0,0.9167267328268736,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9211291749465995,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.909954004753665,0,0.0,0.97119961200293,0,0.0,0.9955127664375115,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9349488773322944,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9962311718860883,0,0.0,0.9962207994653367,0,0.0,0.9956888288125632,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9698635054659183,0,0.0,1.0,0,0.0
15.0,40,0,3,0,40,0,3.0,0.075,10.860782478183026,1,1.0,0.7273222879782497,0,0.0,0.9664446252726318,0,0.0,1.0,0,0.0,1.0,1,1.0,0.6308142513177499,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.940772621715395,0,0.0,0.9435220248278847,0,0.0,0.6950244690622848,0,0.0,0.9123563337368952,0,0.0,0.9206584653280174,0,0.0,0.9207827118411512,1,1.0,0.6185575112632041,0,0.0,1.0,3,3.0
20.0,56,0,6,0,56,0,20.0,0.35714285714285715,10.050003334542385,3,12.0,0.6307569353949867,0,0.0,0.9124604170822248,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6795677971492605,0,0.0,0.4062376456162544,0,0.0,1.0,0,0.0,1.0,0,0.0,0.912593097071667,0,0.0,0.9015280324278474,3,8.0,0.6175297520885706,0,0.0,0.9624462196050932,0,0.0,0.9637637423997388,0,0.0,0.9627275409395302,0,0.0,0.7304474885705011,0,0.0,0.37339502424144794,6,20.0
25.0,72,0,8,0,72,0,56.0,0.7777777777777778,11.050430583073325,4,30.0,0.6023079159113398,0,0.0,0.9583100038429619,0,0.0,0.940558893640832,0,0.0,0.9430682573436625,0,0.0,0.9584675738165224,0,2.0,0.8011266000882019,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9557502399936876,0,0.0,0.9417900868458358,4,26.0,0.561601654830468,0,0.0,0.9263565884600988,0,0.0,0.9578305233732949,0,0.0,0.9535991044873736,0,0.0,0.9556887364622465,0,2.0,0.8292747017806645,8,60.0
30.0,80,0,12,0,80,0,110.0,1.375,10.479900319471394,6,56.0,0.4662725011959731,0,0.0,0.9693004997895478,0,0.0,0.9525663738258965,0,0.0,0.98378588457587,0,0.0,0.7413630444639114,0,2.0,0.9188323391835906,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9244862947600767,0,0.0,0.9608099475589906,6,54.0,0.4030786312209086,0,0.0,0.9283421702207271,0,0.0,0.9498567809273699,0,0.0,0.9633555308740451,0,0.0,0.8698444454975328,0,2.0,0.9416509864686539,12,114.0
35.0,96,0,19,0,96,0,117.0,1.21875,8.284115624322885,4,49.0,0.42541059371356427,0,0.0,0.95124933072872,0,0.0,0.899642958638827,0,0.0,0.6717300128506949,1,5.0,0.4339952313614285,1,4.0,0.23019710829894136,0,0.0,0.9577225630742421,0,0.0,0.9210511418979175,0,0.0,0.9383749280977316,0,0.0,0.9568527536719619,9,92.0,0.38629344954174005,0,0.0,0.9553453281275143,0,0.0,0.927084401486173,0,0.0,0.9523054483356158,2,5.0,0.6795923727393437,2,5.0,0.4236173763874268,19,160.0
40.0,112,0,28,0,112,0,223.0,1.9910714285714286,8.467127268568602,4,25.0,0.5594096821182388,0,4.0,0.8302414356869388,0,0.0,0.9386058530173823,1,5.0,0.7274127120712579,5,23.0,0.4196334668123998,0,7.0,0.36640592867294053,0,4.0,0.576306790098582,0,0.0,0.9904888559039059,0,0.0,0.9625934196571724,0,0.0,0.9704994302719668,10,138.0,0.201451170680099,0,0.0,0.972333628420338,0,0.0,0.9505357064100834,0,0.0,0.9524557944069947,3,18.0,0.55833855283209,5,25.0,0.44486986838126474,28,249.0
45.0,120,0,32,0,120,0,342.0,2.85,8.24875941880618,3,25.0,0.37265159933604336,0,4.0,0.9341240488384732,0,0.0,0.9487122439883884,0,0.0,0.9309540888977849,6,51.0,0.44703142119656836,0,0.0,0.821372704210139,0,4.0,0.87290872363962,0,2.0,0.6365608612432635,0,0.0,0.9089638876892697,0,0.0,0.9532008155616031,12,197.0,0.1853945133722127,0,0.0,0.9484622937438366,0,0.0,0.9167028237203402,0,0.0,0.9342676597988611,5,41.0,0.4732579081960571,6,53.0,0.3046734843285553,32,377.0
50.0,135,0,43,1,136,0,533.0,3.948148148148148,7.944145717320492,7,44.0,0.4120991875930344,1,6.0,0.5117720647907668,0,0.0,0.9332527112752999,0,0.0,0.9677724487468518,8,87.0,0.410913257271925,0,0.0,0.9509772881180073,0,4.0,0.9040178743136532,0,2.0,0.9320863096708705,0,0.0,0.8550723633867767,0,0.0,0.9258447982225857,14,260.0,0.3201646113734918,0,0.0,0.9390101848157791,0,0.0,0.8180047623753279,0,0.0,0.9389926520584713,7,72.0,0.36890846192154375,6,83.0,0.4382680249799213,43,558.0
55.0,149,0,56,3,152,0,787.0,5.281879194630872,7.520595106963881,9,85.0,0.38032773860853253,6,29.0,0.38323206394644377,0,0.0,0.8916236376706145,0,0.0,0.9228392510085159,10,133.0,0.34402249262285794,0,0.0,0.9443606785527997,0,0.0,0.8390685122719677,0,2.0,0.7822440826769539,0,0.0,0.6364284644424425,0,0.0,0.955011850350196,16,333.0,0.37177764652339357,0,0.0,0.9539029278529265,0,0.0,1.0,0,0.0,0.9443341007301672,9,111.0,0.23825353444663389,6,113.0,0.38932544955450454,56,806.0
60.0,156,0,58,4,160,0,944.0,6.051282051282051,6.965696526383359,10,134.0,0.3486552968627012,6,59.0,0.3171357264910542,0,0.0,0.8576354937743076,0,0.0,0.9319440206794173,11,187.0,0.23497282830944427,0,0.0,0.9669894306305069,0,0.0,0.7160651821986714,0,0.0,0.8657683187282386,0,0.0,0.5787156836414536,0,0.0,0.9629230154962717,18,415.0,0.2691733328182075,0,0.0,0.9465637268262362,0,2.0,0.6128787043049938,0,0.0,0.9327336400734921,11,160.0,0.3383418783774171,2,86.0,0.2289680541987809,58,1043.0
65.0,169,0,66,7,176,0,1260.0,7.455621301775148,7.123513596030863,13,194.0,0.3115269169676728,6,89.0,0.3796028623615088,0,4.0,0.8217137275151828,0,0.0,0.8844412792275211,12,247.0,0.1312590090049541,0,0.0,0.9192268983604207,0,0.0,0.8118251439592062,0,0.0,0.7360346877259744,0,0.0,0.9533222380810868,0,0.0,0.9391588626402824,19,507.0,0.16400989321680995,0,0.0,0.9504728756128075,0,2.0,0.7360158287170692,0,0.0,0.9328204826431048,13,220.0,0.4227558041140798,3,16.0,0.4473389179743839,66,1279.0
