step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,13.040566091000887,0,0.0,0.9702946593938496,0,0.0,0.9720174548034567,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9720008294141402,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9680089478777918,0,0.0,0.9669952800240156,0,0.0,0.9696987086338418,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9657200082950252,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,12.8280364020823,0,0.0,0.9592092195166666,0,0.0,0.9606341577440224,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9589323196496545,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9582628144859209,0,0.0,0.9551132082784932,0,0.0,0.9612201796276603,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9209553321711207,0,0.0,1.0,0,0.0
15.0,40,0,3,0,40,0,3.0,0.075,10.971055009839027,0,0.0,0.7600694529740242,0,0.0,0.9550682116763766,0,0.0,1.0,0,0.0,1.0,1,1.0,0.6170913384635958,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9323254175578137,0,0.0,0.9448150364055607,1,1.0,0.709259310806626,0,0.0,0.9791597130606875,0,0.0,0.9905429908516497,0,0.0,0.9467662401887172,1,1.0,0.7583130648767884,0,0.0,1.0,3,3.0
20.0,56,0,5,0,56,0,17.0,0.30357142857142855,10.494583480820454,3,10.0,0.6042095544137215,0,0.0,0.9459970851606733,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7914391951603997,0,4.0,0.45333573105347924,0,0.0,1.0,0,0.0,1.0,0,0.0,0.921055340303273,0,0.0,0.9500247962746716,0,0.0,0.8790338394917282,0,2.0,0.7871598154290254,0,0.0,0.9676593548669538,0,0.0,0.9475315339746674,2,7.0,0.49757005085322,0,0.0,1.0,5,23.0
25.0,72,0,9,0,72,0,53.0,0.7361111111111112,11.036085420718782,5,30.0,0.5456254010855456,0,0.0,0.9620737466425746,0,0.0,0.9905429908516497,0,0.0,1.0,0,0.0,0.9636068792700833,0,4.0,0.9379525479812724,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9624377053722821,0,0.0,0.9679280544010384,0,0.0,0.8592466841805414,0,2.0,0.9525940093441174,0,0.0,0.9775448753666884,0,0.0,0.974446024560768,4,23.0,0.4213165123084194,0,0.0,0.9664128056771593,9,59.0
30.0,80,0,14,0,80,0,109.0,1.3625,10.217025701787708,7,59.0,0.44517682762436156,0,0.0,0.9460373560499327,0,0.0,1.0,0,0.0,0.9603849613925171,0,0.0,0.6361314272816065,0,4.0,0.9577857815475141,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9555366131600945,0,0.0,0.9261006014391358,0,0.0,0.8517962668255968,0,2.0,0.9550350856239679,0,0.0,0.9134804668257916,0,0.0,0.9386765508990049,7,52.0,0.31164788850372005,0,0.0,0.9479312619661112,14,117.0
35.0,96,0,22,0,96,0,193.0,2.0104166666666665,8.474349393180026,7,94.0,0.39418015401820744,0,0.0,0.9602462605482732,0,0.0,0.9455752989412914,0,0.0,0.9415223908079167,3,6.0,0.5563345361020483,0,0.0,0.14792217259528737,0,0.0,0.9721994389095133,0,0.0,1.0,0,0.0,0.95000193643003,0,0.0,0.9710511593475591,1,3.0,0.6757594761783721,2,4.0,0.472653437159249,1,1.0,0.6319784418273648,0,0.0,0.9671538344270653,8,89.0,0.4337894306590919,0,0.0,0.975335909330287,22,197.0
40.0,112,0,32,0,112,0,335.0,2.9910714285714284,8.12418059353769,10,142.0,0.4124504686845605,0,0.0,0.9586401210521296,0,0.0,0.9984995330197487,0,0.0,0.939644068711465,4,23.0,0.4206081466917932,3,11.0,0.39575678382851553,0,0.0,0.9594367345941901,0,0.0,0.9765461073697421,0,0.0,0.9606721993697569,0,0.0,0.9818628561096918,3,15.0,0.6048772032258407,0,8.0,0.4763677796461721,2,13.0,0.5331196681189501,0,0.0,0.9572696614706822,10,135.0,0.4440868971110773,0,0.0,0.9558906713438481,32,347.0
45.0,120,0,37,0,120,0,370.0,3.0833333333333335,7.280346259722065,11,196.0,0.30973451911277416,0,0.0,0.9680835532690868,0,4.0,0.448615618377063,0,0.0,0.9690789202588057,6,52.0,0.3259702517179392,3,26.0,0.4757233945315542,2,2.0,0.3185877968161883,0,0.0,0.9533715506534981,0,0.0,0.9435297906865439,0,0.0,0.9805164345685449,5,36.0,0.5300125754796062,3,9.0,0.4315331385512185,0,7.0,0.6463331329530119,0,0.0,0.9321357348480513,7,127.0,0.326717928186106,0,4.0,0.6874641971235155,37,463.0
50.0,135,0,35,1,136,0,473.0,3.5037037037037035,8.065245419432818,13,259.0,0.2996515963338886,0,0.0,0.9587249440421834,0,4.0,0.8996398663515138,0,0.0,0.9446284797640904,8,90.0,0.2426473733362472,3,41.0,0.39010782152450857,0,0.0,0.9942995274438396,0,4.0,0.8292135194101823,0,0.0,0.9807136638642102,0,0.0,0.9626137073796427,7,66.0,0.3932657997446195,0,6.0,0.5377256272412863,0,4.0,0.907107550152627,0,0.0,0.9442640905758313,4,73.0,0.4134109050421906,0,8.0,0.7621763512472894,35,555.0
