step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,12.793967197388653,0,0.0,0.9396966701525149,0,0.0,0.9438127026179703,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9394694112489832,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9475264802733069,0,0.0,0.9468299280062612,0,0.0,0.9455463175168748,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9416235729699145,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.209879701876432,0,0.0,0.9607234218883447,0,0.0,0.9589863467274728,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9625367599580273,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9633774656972056,0,0.0,0.9649295975568107,0,0.0,0.8427913714733248,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9621502886449382,0,0.0,1.0,0,0.0
15.0,40,0,1,0,40,0,1.0,0.025,12.719983330713806,0,0.0,0.9663987037331837,1,1.0,0.7953944692080048,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9772715206714797,0,0.0,0.9404609155908058,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8617256114404674,0,0.0,0.9663569723743985,0,0.0,0.908986509894223,0,0.0,0.3934753242224227,0,0.0,0.9185765263934357,0,0.0,0.9157074876710465,0,0.0,0.9754813290604493,0,0.0,0.9430572431497165,1,1.0
20.0,56,0,4,0,56,0,11.0,0.19642857142857142,11.559807030761206,1,1.0,0.7520008299422455,2,8.0,0.6529736289548417,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9522133460964889,0,0.0,0.9315852823771391,0,0.0,1.0,0,0.0,1.0,1,2.0,0.5597626080995988,0,0.0,0.9742670977778121,0,0.0,0.940525705170883,0,0.0,0.876720157573461,0,0.0,0.9287918092054495,0,0.0,0.9397274521351223,0,0.0,0.9518646384788031,0,0.0,0.9307064959054404,4,11.0
25.0,72,0,1,0,72,0,1.0,0.013888888888888888,10.249066391387935,1,1.0,0.7116198687341394,0,4.0,0.6961418677636751,0,0.0,0.9748572636148339,0,0.0,1.0,0,0.0,0.9460044331477517,0,0.0,0.9353394708363846,0,0.0,1.0,0,0.0,1.0,0,3.0,0.6811178613244283,0,0.0,0.6742931446748957,0,2.0,0.6830221787443449,0,0.0,0.9565374376970256,0,2.0,0.4045729180330967,0,0.0,0.5307891776193756,0,0.0,0.7360538491333798,0,0.0,0.8465593394296145,1,12.0
30.0,80,0,15,0,80,0,46.0,0.575,9.333774573327087,2,10.0,0.7549567228324133,1,1.0,0.5911832142892688,0,0.0,0.9471164303109799,0,0.0,1.0,1,1.0,0.6910752880659924,0,0.0,0.9444443084348846,0,0.0,0.8746441214475545,0,0.0,1.0,0,0.0,0.93473059794922,3,10.0,0.43215521639563315,3,12.0,0.6342384837433611,0,4.0,0.8191616903307909,0,2.0,0.9151511653515291,2,7.0,0.007019403907930426,2,7.0,0.6351525269165251,1,2.0,0.17414484190523788,15,56.0
35.0,96,0,10,0,96,0,43.0,0.4479166666666667,8.53565031749603,0,1.0,0.6545184925122177,4,19.0,0.4551455959800542,1,6.0,0.30762022424954066,0,4.0,0.35034840171538567,0,0.0,0.6667382796645573,0,2.0,0.4295663980353316,0,0.0,0.8637179167436049,0,0.0,1.0,1,1.0,0.7421782490921214,0,4.0,0.5326412769641279,4,29.0,0.6169547913087721,0,4.0,0.8187965474486506,0,2.0,0.9053457145226701,0,7.0,0.5723352991256109,0,1.0,0.5410046574724523,0,4.0,0.32246613040462946,10,84.0
40.0,112,0,10,0,112,0,34.0,0.30357142857142855,9.792429700876019,2,6.0,0.6989163124067275,1,16.0,0.7494533483552364,1,11.0,0.7430157595911416,0,4.0,0.8925408348861894,0,0.0,0.9695942964208726,0,2.0,0.9205128240050433,0,0.0,0.8180119879451234,0,0.0,0.9404609155908058,2,9.0,0.575886753648906,0,0.0,0.8883469304817233,0,17.0,0.4809463702243963,1,7.0,0.6905592645545567,2,5.0,0.18735696879474867,0,4.0,0.8646566909358713,1,5.0,0.8145441945897943,0,4.0,0.8913279572123827,10,90.0
45.0,120,0,8,0,120,0,33.0,0.275,9.93976044074281,0,2.0,0.7133482218409655,2,13.0,0.6568274323299438,0,8.0,0.7150501688416618,0,4.0,0.9609727981019258,0,0.0,0.9646890694716076,0,2.0,0.9053522473311387,0,0.0,1.0,0,0.0,0.8251805378086496,0,5.0,0.8238745355648305,0,0.0,0.912839764061301,3,18.0,0.42627752152618115,1,3.0,0.6032300987589525,1,15.0,0.2036733114121108,0,4.0,0.9070410688581109,1,10.0,0.7443628670831347,0,4.0,0.9310000105427639,8,88.0
50.0,136,0,12,0,136,0,35.0,0.25735294117647056,9.428658844913498,2,4.0,0.7239800713721152,0,5.0,0.5113162927173204,1,9.0,0.5369668535004267,0,0.0,1.0,0,2.0,0.6614948492484849,0,0.0,0.9341088587300386,0,2.0,0.9262277628195555,0,0.0,0.8567664573020434,0,4.0,0.9035545201077151,0,0.0,0.922871573045944,1,19.0,0.6359708025297715,3,18.0,0.6408915865443685,1,12.0,0.7908592952147079,2,8.0,0.4340789249231026,1,3.0,0.7100648014013684,1,4.0,0.6448108636782037,12,90.0
