step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,2,0,0,0,2,0,0.0,0.0,11.81523060851032,0,0.0,0.7616018511010714,0,0.0
20.0,2,0,0,0,2,0,0.0,0.0,14.665188617760709,0,0.0,0.9423084841177416,0,0.0
25.0,2,0,0,0,2,0,0.0,0.0,15.246068217659545,0,0.0,0.9779906307018155,0,0.0
30.0,3,0,0,0,3,0,0.0,0.0,14.425858478866324,0,0.0,0.9482535212577652,0,0.0
35.0,4,0,0,0,4,0,0.0,0.0,13.89526484054115,0,0.0,0.9205248753259375,0,0.0
40.0,5,0,0,0,5,0,0.0,0.0,14.296207955983217,0,0.0,0.9765713949805516,0,0.0
45.0,6,0,0,0,6,0,0.0,0.0,13.987524611848821,0,0.0,0.9704051990417804,0,0.0
50.0,6,0,0,0,6,0,0.0,0.0,14.111729615458403,0,0.0,0.9802044425033234,0,0.0
55.0,8,0,0,0,8,0,0.0,0.0,13.333188175364366,0,0.0,0.9382766073818815,0,0.0
60.0,10,0,0,0,10,0,0.0,0.0,12.928359804758685,0,0.0,0.9155150946925786,0,0.0
65.0,12,0,1,0,12,0,2.0,0.16666666666666666,11.492288899229559,1,2.0,0.8221923120085206,1,2.0
70.0,12,0,2,0,12,0,10.0,0.8333333333333334,11.426948508735213,2,10.0,0.8163368183980659,2,10.0
75.0,14,0,2,0,14,0,20.0,1.4285714285714286,11.531313364218319,2,20.0,0.8183022925303662,2,20.0
80.0,14,0,2,0,14,0,30.0,2.142857142857143,11.716852818600463,2,30.0,0.8307764303603875,2,30.0
85.0,16,0,3,0,16,0,42.0,2.625,10.576141315691299,3,42.0,0.7530228615890883,3,42.0
90.0,16,0,4,0,16,0,59.0,3.6875,10.268410214966952,4,59.0,0.7334277652112384,4,59.0
95.0,20,0,4,0,20,0,79.0,3.95,10.191216717300884,4,79.0,0.7318436736030092,4,79.0
100.0,24,0,5,0,24,0,102.0,4.25,10.143571788182365,5,102.0,0.7138874640242138,5,102.0
